CountryName,CountryCode,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Uzbekistan,UZB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47784996032715,3.50266003608704,4.19207000732422,4.63418006896973,5.92871999740601,6.43106365203857,6.94187068939209,6.17581462860107,6.87017917633057,6.1072998046875,5.60382032394409,4.04848098754883,3.34757995605469,1.63283967971802,0.804263412952423,NA
Vanuatu,VUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.688419342041,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1555290222168,19.7947692871094,27.0232791900635,21.6661491394043,26.7750701904297,25.0765399932861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.51048994064331,NA,NA,NA,NA,18.8070907592773,12.5167903900146,7.74702978134155
"Venezuela, RB",VEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7851104736328,22.5205402374268,19.0912609100342,16.3490295410156,14.9529399871826,12.6269302368164,11.3331298828125,8.48740005493164,5.291100025177,7.47045993804932,6.08023977279663,7.84158992767334,9.16497993469238,6.94795989990234,4.61880016326904,6.68943977355957,8.60828018188477,10.4136400222778,16.0658893585205,NA,NA,NA,NA,NA
Viet Nam,VNM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9335775375366,9.79590320587158,8.0438175201416,6.63971376419067,3.23272848129272,1.43543517589569,NA,NA,NA
Virgin Islands (U.S.),VIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bank and Gaza,PSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3263607025146,17.8899307250977,15.3524599075317,14.3397302627563,11.3435497283936,8.88237953186035,6.47189998626709,6.12080001831055,6.15771007537842,7.12809991836548,7.53781986236572,9.21261978149414,9.98686027526855,10.0506496429443,10.0703496932983,9.78546047210693,8.68927955627441,8.00415992736816,6.46557998657227,4.6735200881958,4.19316005706787,4.05705976486206,3.8667299747467,4.00734996795654
World,WLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yemen, Rep.",YEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.0249099731445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.3022918701172,NA,52.3908004760742,46.9793090820312,NA,NA,39.4703598022461,NA,NA,NA,NA,NA,NA
Zambia,ZMB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,ZWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3109493255615,19.8118896484375,NA,20.1913890838623,22.5281791687012,NA,NA,NA,NA,NA,NA,NA,NA,12.2858800888062,11.1169004440308,11.6682090759277,21.9404277801514,NA,NA,NA,NA,NA,NA,NA
